frame,G908R_febuxostat_rep1,G908R_febuxostat_rep2,G908R_febuxostat_rep3,G908R_natural_rep1,G908R_natural_rep2,G908R_natural_rep3,R702W_febuxostat_rep1,R702W_febuxostat_rep2,R702W_febuxostat_rep3,R702W_natural_rep1,R702W_natural_rep2,R702W_natural_rep3
739,179.7968,185.7485,129.6490,129.8475,182.9196,128.7661,129.4259,128.1874,188.1271,181.3149,181.3229,128.2559
740,180.3947,184.9320,129.8688,130.0350,181.8707,128.1424,129.6220,128.3522,187.0371,182.2183,180.7604,128.8724
741,180.8125,185.1891,129.3947,129.2867,181.1683,128.5049,129.6331,128.8823,187.1341,181.0341,180.3125,128.1587
742,181.3265,185.6164,129.9846,129.3266,181.5982,128.2946,129.7131,128.0150,185.7895,179.8950,180.5569,127.9456
743,181.3379,185.1583,129.6848,129.1684,181.6402,128.2198,129.4569,129.2349,185.4805,180.4342,180.9657,127.3598
744,181.5052,184.4066,129.8514,128.6349,182.4847,128.2689,129.3273,129.7807,186.2622,180.5328,180.9420,127.3617
745,182.1299,185.1827,129.5185,129.8889,182.6256,127.8508,130.0312,129.5049,186.2798,180.8475,180.9303,127.4490
746,182.1574,185.2777,129.5676,129.4654,181.8397,128.2126,129.5828,128.9064,186.5745,181.5778,181.2431,127.7495
747,182.1343,185.3046,129.8591,129.4030,182.6548,127.8076,129.6361,128.6978,186.1463,182.1749,180.5723,127.4314
748,181.5296,184.9882,128.9990,129.7251,182.1718,128.4178,130.1631,128.0309,185.7408,181.7560,180.7976,127.5377
749,181.6987,185.9483,129.0427,129.8305,182.9336,127.3834,129.8832,128.9462,185.9563,182.3901,181.2065,128.5012
750,180.1263,185.7481,128.6594,129.5971,182.0549,127.7315,129.7832,128.5565,186.0372,182.0301,181.2027,127.9651
751,179.6275,185.3954,128.8597,129.5055,182.2797,127.4883,130.1977,128.1835,186.6658,181.6458,180.1148,127.7116
752,179.9315,185.9425,129.4580,128.7874,183.4327,128.4523,130.2644,128.5247,186.3037,181.9561,180.1630,127.9318
753,181.0448,185.5995,129.5322,129.1330,182.0982,128.9177,130.1148,128.8177,186.3477,182.1843,179.6815,128.0875
754,181.0227,185.9017,129.5068,128.5673,182.1331,129.1370,130.4729,128.6390,186.1354,182.0252,179.7119,128.2911
755,179.8806,185.8917,129.3470,187.2252,182.3375,129.2459,130.6268,128.7527,187.1359,182.4959,180.5816,128.1419
756,178.9966,185.3748,129.3518,187.3322,182.9293,129.5463,130.2881,128.4701,185.9276,182.6331,180.8672,128.1673
757,179.5558,184.2347,129.7133,188.2758,181.8122,129.3454,130.3706,128.5989,185.8709,182.6979,180.1106,128.6353
758,179.1549,185.2459,129.9090,187.1538,182.8413,129.2557,130.4003,128.6367,185.8031,182.8221,179.9548,128.5173
759,179.7508,184.9709,130.1140,187.4505,183.3299,129.8091,130.3669,128.7830,186.4223,182.5930,180.2843,128.4088
760,180.8829,185.6153,129.7103,188.4211,184.0274,129.8457,130.2379,129.4623,187.1440,182.9789,179.9272,128.0663
761,181.1173,185.1224,129.7631,189.4798,183.8501,130.7454,129.7731,129.0755,186.8336,182.7427,179.5830,128.7025
762,180.9137,185.1322,130.1296,188.8726,183.5620,130.1121,130.0098,128.8662,186.3101,182.3992,179.3936,128.6746
763,180.3190,184.9284,129.8823,188.4613,183.4831,130.1660,129.9581,128.6115,186.7851,182.1348,179.5315,128.8027
764,180.5667,184.3731,129.5176,188.6849,183.9675,130.1288,130.4310,129.1755,185.7981,181.5263,180.2237,128.4239
765,181.3099,183.4971,130.0333,188.9316,183.3632,130.6057,130.3555,128.8136,185.5817,181.7979,179.8777,128.5185
766,182.1885,184.2668,129.8016,189.1012,183.1611,130.3546,130.3147,128.2578,185.5308,181.6154,179.0877,128.0608
767,181.6754,184.6045,130.0243,187.8599,182.0023,130.7673,130.3700,128.8839,185.0283,181.4516,179.4896,128.3790
768,181.7296,184.4978,130.1411,188.0641,182.5381,130.5449,129.9875,128.7223,185.3616,182.1836,180.2604,128.3998
769,181.6323,184.8595,129.8126,130.3658,181.8072,130.2287,129.9501,128.8565,185.2403,182.0523,181.0193,128.9746
770,181.7504,183.8692,129.4459,130.0154,181.9962,130.1372,129.8452,128.1773,185.2085,182.3327,179.7263,128.2991
771,181.9226,184.4200,130.1211,130.2540,182.4696,130.1083,129.1497,128.6035,185.3279,182.0054,180.2100,128.8159
772,182.3051,185.0472,131.0439,130.5029,181.0549,130.2579,129.3921,128.6359,185.3323,182.4805,179.6876,129.3769
773,181.9546,184.7586,131.0025,129.6575,181.6588,130.5762,183.9890,129.3444,186.1335,181.8698,180.3716,129.1269
774,181.5854,184.3826,130.6418,130.4530,182.2459,130.5693,184.6956,128.8830,185.1463,182.0804,180.6262,128.0153
775,180.7194,184.6664,130.9021,188.4602,182.1347,130.4332,130.2703,129.0693,185.4056,181.4760,180.9055,128.6607
776,180.4577,184.7006,130.3884,130.1470,182.3837,130.5293,129.4050,128.8736,185.7400,182.3990,180.8599,129.0140
777,180.0919,184.7371,130.8340,131.2330,181.5339,130.2129,129.4599,128.4868,185.5664,182.9035,180.3334,128.4312
778,181.8834,185.3206,130.9501,188.1811,181.5431,130.3219,129.1993,128.1425,185.8572,182.8670,180.8057,127.8472
779,182.7786,184.7564,130.3718,188.7417,181.0711,130.1703,129.3228,128.6937,186.7218,182.4669,181.6614,127.5249
780,183.1066,184.3623,130.5473,130.3714,181.7511,130.5368,129.7891,128.1522,186.0629,182.2407,181.3049,128.0678
781,181.9807,186.3518,131.1412,130.6665,180.6062,130.7300,130.2022,128.2787,185.6567,181.7553,182.2007,128.3097
782,182.6506,184.7825,131.2873,130.7487,180.7090,131.2819,129.6726,128.2593,185.2833,181.8355,181.9047,127.8795
783,181.5759,184.6331,131.6824,130.8576,180.5020,131.2441,130.0024,128.7490,185.3242,181.9848,181.4106,128.6864
784,181.9318,185.5489,131.2552,130.1300,179.8574,131.2014,130.7162,128.2298,185.9283,181.9098,181.1055,127.7462
785,181.4077,185.0636,130.7535,129.4843,179.9933,131.0138,185.8754,127.9255,185.8754,181.7948,181.2155,127.8445
786,181.4083,184.7815,130.4613,129.6697,180.5414,131.1667,185.0017,128.1505,186.2419,181.9473,181.1497,128.5010
787,181.7183,184.7146,130.6861,130.0390,180.0167,131.3470,185.1760,127.9238,185.7108,181.3573,181.4531,128.6957
788,181.8603,184.0863,130.8397,129.7487,181.2213,130.8179,184.7363,127.5662,186.5436,181.5658,180.5964,128.6992
789,181.8129,185.9152,131.0102,187.7153,181.9718,130.7923,184.5278,128.4990,185.8865,181.4073,180.9688,127.7846
790,182.1944,184.9233,131.0844,186.5994,181.6604,130.5624,184.4885,128.4075,185.5755,181.1599,180.9232,128.6228
791,182.1297,184.6516,131.0918,186.3726,181.1537,130.5919,185.0278,128.8209,186.2362,180.6677,180.6444,127.7658
792,182.7267,184.6650,130.7992,129.6035,180.4533,130.4087,185.5289,128.6796,186.8488,181.7721,180.3971,127.8563
793,182.7245,183.4447,130.7422,129.8912,180.5886,130.3861,185.7108,128.0079,186.0466,182.3135,180.6502,128.3878
794,181.8928,183.7811,131.1136,129.6055,179.8839,130.4593,184.9761,128.1821,187.0886,181.0410,179.8733,128.5993
795,181.4859,184.9795,131.2150,129.6698,180.3023,129.5060,185.3196,128.3553,187.5475,180.6994,179.9857,128.0256
796,180.7602,184.3438,130.9162,129.2986,180.2383,129.6217,185.2678,127.6727,187.8724,180.4569,179.8116,127.9017
797,180.5687,184.8321,131.7325,129.8876,180.9469,129.7746,130.0787,128.2520,188.6520,181.0286,179.6407,128.4489
798,180.7311,185.0980,131.5342,129.6047,181.0357,129.5107,129.9597,128.1350,188.5767,180.8354,179.8036,127.5278
799,181.1756,183.8822,131.0526,129.6781,179.3411,129.4748,130.1698,128.4174,187.7045,181.2105,179.7738,127.6372
800,180.9073,184.2704,130.9584,129.2934,178.4747,129.6876,129.6826,127.9135,186.7241,180.7710,179.9125,128.2949
801,181.1437,183.6309,130.8972,129.4678,178.7749,129.7204,129.8652,128.1998,187.2709,181.2284,179.6612,127.6547
802,181.7423,184.6252,130.9856,129.2853,177.6356,129.7379,129.9111,128.6932,187.8573,181.1248,180.4638,128.4760
803,181.7763,184.8334,131.1424,129.5991,178.6902,129.1929,130.0689,128.4263,187.4307,181.3680,180.2227,128.9668
804,182.2283,184.2020,130.5311,129.2605,178.9732,129.2103,130.4731,128.5984,187.7570,181.4424,179.4920,128.8189
805,180.9706,185.2306,130.0392,129.0457,178.5399,129.6970,129.3515,128.4201,187.3351,181.2283,179.0767,128.7702
806,181.7978,184.7326,130.3722,129.1489,179.7232,129.2494,129.8876,128.2265,187.3732,181.0012,179.9851,129.2307
807,180.5706,184.4150,130.8801,128.4610,179.4223,129.6263,129.1020,129.2052,187.3869,181.5724,179.9637,129.5112
808,180.7340,184.3739,130.7000,129.9314,179.5686,129.7085,129.0284,128.6790,187.5143,182.2867,179.4574,128.4787
809,180.9266,184.5211,130.9030,129.2529,180.2970,129.3933,129.0670,128.2803,187.1411,182.1453,179.0812,128.7495
810,181.3844,185.0971,130.9151,129.2429,178.9176,129.8420,129.2135,128.9584,187.9267,180.8262,180.3052,128.3609
811,180.8573,185.0283,130.3161,128.4187,179.1796,129.3989,129.0454,128.7885,188.6554,181.8063,179.7204,128.8372
812,181.7935,185.4124,129.9527,128.0870,178.5239,129.4952,129.2250,128.5869,187.9731,181.0202,180.3493,129.7565
813,182.5909,185.2270,129.6288,128.1725,178.6453,129.4900,128.6111,128.4907,187.0809,181.0328,179.4623,129.1425
814,180.7703,184.6368,130.0591,128.8142,177.9725,129.2797,128.9631,128.3414,187.1446,180.6590,179.2322,130.0479
815,180.5316,185.5589,130.4684,129.0562,126.7280,128.5572,128.5192,128.2486,187.2471,181.0941,179.2555,130.0029
816,180.9769,185.1764,130.5048,128.9957,127.1445,128.6216,128.7338,128.7522,187.4830,180.7880,180.0198,129.9589
817,181.1886,185.4895,130.4710,129.2245,126.2683,129.0821,128.5226,128.8353,187.2266,180.7276,179.8761,129.4469
818,181.3937,186.2131,129.5362,129.2849,126.3928,129.1691,128.8233,128.1335,187.5445,181.0159,180.1555,129.5303
819,181.1470,185.6128,129.9426,129.1003,126.2053,128.8159,128.7039,128.4812,188.1052,181.1083,180.2271,129.6730
820,180.9860,184.8654,130.0715,128.9556,125.4458,128.9225,129.0137,128.7389,188.5062,181.6518,180.2832,129.4604
821,181.4130,185.1493,129.6115,129.0576,125.8179,128.6859,128.9652,128.9521,188.5419,182.3231,180.0931,129.9229
822,182.0129,185.1929,129.5416,129.4477,126.2744,128.8003,128.9434,129.3479,187.7558,181.5275,180.1595,129.9733
823,181.5037,185.5815,130.4184,128.7605,126.0492,128.7910,128.8897,129.1493,188.1003,181.6896,179.9998,129.7265
824,181.6486,184.9217,130.5265,129.3050,126.3682,128.9272,128.6318,129.7210,187.8243,181.9555,180.0146,130.2478
825,181.8677,185.2628,129.8779,129.2957,126.5521,129.0500,128.3098,129.8687,188.4594,181.4458,179.4220,129.5519
826,181.7290,185.7501,130.4772,129.0950,126.8812,129.2727,183.3605,130.0130,187.6688,181.3103,179.0943,130.6416
827,181.3650,185.7577,130.1143,129.3570,127.1029,129.0444,183.6730,130.3275,187.3704,180.6481,179.1364,129.5266
828,180.8706,185.1581,130.1803,129.4441,127.0905,130.0347,183.7724,131.0012,188.0764,180.6429,178.7290,129.8411
829,180.9194,185.1503,130.5309,129.4463,126.8468,129.1449,183.6866,130.6853,186.5854,181.1646,179.0112,129.9805
830,181.5343,184.4261,130.1705,130.0479,127.1668,129.4241,183.4941,130.8568,187.8463,181.0181,179.3105,130.2244
831,181.4294,184.9735,129.9377,130.2982,128.1243,128.6676,183.4659,130.1948,187.1202,181.3391,178.8681,130.3325
832,180.8251,184.3882,130.9149,129.7172,127.6368,128.5252,128.9063,130.5324,187.4261,180.2850,178.9394,129.9325
833,180.6968,185.5796,130.7912,129.2534,127.2189,128.4662,129.2267,130.3168,187.7852,181.2625,178.4362,130.1517
834,180.7957,185.3301,130.9269,129.8574,126.7927,128.2622,183.3512,130.3629,187.7176,181.1914,178.3453,130.0694
835,180.8092,185.2427,131.2531,129.0888,126.6844,128.7576,183.1559,129.8449,187.0539,180.8539,178.8922,129.5741
836,181.2849,185.1393,130.9344,129.3400,126.8662,128.5678,183.0006,129.5417,186.7754,181.0499,178.9104,130.1562
837,181.0171,184.8245,131.3023,129.5986,126.8497,128.5832,183.0681,130.1787,186.6004,181.1119,178.4304,129.9257
838,181.6528,184.6991,131.7085,129.3067,126.5076,129.0053,183.6508,130.0692,186.5132,180.4063,178.2491,130.2008
839,181.8835,185.7323,131.4161,130.1007,126.1783,128.7982,129.2581,130.0933,186.3830,180.6920,177.6579,129.5161
840,181.4645,185.3092,131.5501,129.9588,126.4370,128.8782,183.4108,130.0061,186.6354,181.1275,178.2427,129.5002
841,181.7584,185.8027,131.1561,129.7186,126.6408,129.6855,128.9884,130.3450,186.3882,181.0879,177.8760,129.3366
842,180.9565,185.9785,130.9556,129.5199,127.3172,129.5459,129.3831,129.6745,185.7290,181.5565,178.8765,129.0716
843,180.9271,185.8244,131.8030,129.2174,127.1247,129.3377,183.9207,129.9404,186.1056,180.4891,178.8181,129.6588
844,181.7476,185.5846,131.4435,129.0800,126.9626,129.5921,183.0688,129.8360,185.3107,180.9942,179.4286,129.1877
845,181.5800,186.0361,130.8991,129.3825,127.0309,129.6571,183.1591,129.7151,185.6087,180.5449,179.5150,129.8506
846,182.6438,185.4408,130.8597,129.1218,126.9774,129.0592,182.7932,130.0789,186.3253,181.0939,179.5429,129.1987
847,182.2943,185.3359,131.0201,129.7357,127.5091,128.7946,182.7713,130.2342,186.8898,181.5351,180.3799,129.6426
848,183.1235,184.6248,130.7597,129.8186,127.0960,128.5833,183.3158,129.6801,186.8127,182.0756,179.8660,129.8310
849,182.8394,184.1530,131.0135,130.1974,126.4146,128.7500,183.7504,129.6729,187.4133,181.8219,179.1999,130.0342
850,182.1080,183.8895,131.4286,130.5415,126.0887,128.9351,183.9329,129.1884,188.0856,182.2406,179.8159,130.2534
851,181.9882,184.6488,131.8975,130.5741,126.9983,128.9171,183.1503,129.6240,187.8518,183.0825,179.1451,129.8699
852,182.2839,185.0989,131.7208,130.2291,127.3752,128.6704,184.0687,129.7333,189.2890,182.1365,180.1139,129.3378
853,181.9089,185.1946,131.0344,130.2367,127.7428,128.9672,183.6548,129.6520,188.2493,182.5747,180.0112,129.0685
854,182.8585,184.5502,130.8204,130.2063,126.8838,129.4450,184.3392,130.1355,188.4455,182.6765,180.2622,129.4913
855,182.2131,183.9757,130.7814,130.1076,127.3837,129.2310,183.5873,129.8407,187.7725,183.0063,180.1539,129.2941
856,182.9528,184.1124,130.8002,130.2005,127.4506,128.4643,183.5451,129.2604,187.8141,182.9034,180.0588,129.1264
857,182.6006,184.4546,131.1110,130.8562,126.5083,128.5603,183.8899,129.1552,188.2549,182.5626,180.0560,129.0957
858,181.1489,184.7313,130.9872,131.5814,127.0974,127.9224,183.9314,129.3824,187.3387,183.1383,179.5266,129.2710
859,182.9503,184.7887,131.0069,131.4568,127.0786,127.9422,183.8149,129.4136,186.7270,182.3599,179.5001,129.4276
860,182.6903,184.3358,131.6856,130.9025,126.5107,127.8024,183.3648,129.3971,186.6447,182.9620,179.1744,129.3723
861,182.5795,184.6581,131.1575,131.2780,126.4637,128.8354,183.4997,129.3075,186.8752,182.7504,179.4206,128.7883
862,183.3484,185.2336,131.8316,131.5888,126.1102,129.0363,183.8403,129.1127,186.3969,182.8084,179.1675,128.5089
863,183.6218,184.4248,131.5935,131.0003,125.5193,128.3099,184.2395,129.1130,185.5763,182.4812,179.0579,129.7787
864,183.3415,184.1341,131.5923,131.1170,125.2990,128.6394,182.7903,129.1850,186.9772,182.8172,179.9276,129.2849
865,183.8813,184.1325,131.1382,130.5970,125.4855,129.0944,182.3030,129.5462,186.6181,182.8647,179.6245,128.6794
866,183.7131,184.7544,131.0892,130.8816,125.6325,129.2892,182.3545,129.8425,187.0054,183.2136,179.3931,128.2101
867,183.1825,184.9877,130.9339,131.7147,124.8579,128.8738,182.6822,129.6219,185.9332,182.8254,179.8078,129.1382
868,183.2857,184.7472,131.2776,131.8633,124.9938,129.1598,183.1607,130.4984,186.6667,182.7098,179.2704,129.1229
869,183.9527,185.4513,131.3823,131.7501,124.5253,128.9076,129.6346,129.6453,187.2257,183.4389,179.2314,128.8518
870,184.0795,184.9203,131.5794,131.0864,125.4662,128.8581,183.1956,130.3633,187.6683,182.9128,179.8437,128.9301
871,183.4318,184.2847,131.1524,131.2873,125.2427,128.8858,183.4043,130.5669,187.1916,183.1476,180.6186,129.3155
872,183.2444,184.3849,131.5903,130.9648,125.7827,128.5289,183.1815,129.9714,186.6611,181.9687,180.9373,129.5082
873,183.2684,184.2715,131.7942,131.3865,125.2901,128.9908,183.2907,130.2817,187.1758,181.9361,180.9562,128.8864
874,182.1022,183.6722,131.0421,131.1327,125.2097,129.0003,183.5064,130.7739,186.3469,181.8002,180.7995,129.5797
875,182.4924,184.2648,131.3399,131.0134,124.7845,128.1008,183.0338,131.3098,186.1627,181.5862,180.7038,129.1757
876,182.4989,184.0400,131.3045,131.3809,125.3049,128.3293,128.0913,131.7053,185.3775,181.0951,179.9702,129.3998
877,183.0690,184.0596,131.2181,130.9924,125.3950,127.9506,128.4698,130.7183,185.6656,181.5682,180.1078,128.9139
878,184.0646,184.2446,130.4297,130.6928,124.9488,127.9750,128.3466,130.8692,186.7001,181.3499,179.6517,129.9062
879,183.4836,184.5027,130.8184,129.4028,125.2026,128.0836,128.1472,129.9441,187.2167,180.9334,179.1591,129.3874
880,183.2653,184.2324,131.3838,129.9018,125.0832,127.7234,128.4105,128.9230,186.6923,180.8088,179.7747,128.8009
881,183.1737,184.0244,130.9577,129.4411,124.5483,128.1385,128.6635,129.4036,186.6799,180.9393,180.2820,129.3249
882,182.7823,184.0866,130.9833,129.5931,124.7244,128.5580,128.5539,129.2463,187.3422,180.9395,180.0194,129.4439
883,183.5226,184.0285,130.7705,129.3906,124.9065,128.7432,128.6938,129.0562,186.8877,180.9693,180.1452,129.7057
884,183.4273,185.0319,130.7184,130.0298,125.1882,128.4955,128.5177,129.7013,187.4674,181.4226,179.7723,129.3881
885,182.9200,185.7818,131.1382,130.5011,125.7385,128.5684,183.0151,130.4659,186.5109,181.5012,179.3031,129.5674
886,183.8376,184.7762,131.1405,130.2409,127.0202,128.6212,182.9016,130.0040,186.1396,181.2464,180.2325,130.1030
887,183.7215,184.8295,130.9750,130.2055,126.9282,129.0080,182.2117,130.0798,187.2532,180.8511,180.6309,129.4781
888,184.5596,185.4102,130.3948,129.5939,125.3821,129.1485,183.3732,130.2318,186.4832,181.0810,179.8841,130.2415
889,184.4566,185.2015,130.1210,130.8301,125.7222,129.3305,184.1665,130.0659,186.2664,180.7846,180.0467,129.8724
890,184.9985,185.5268,130.7194,130.7670,126.0690,129.4704,129.7339,130.2229,185.9288,180.0500,180.4585,129.7792
891,184.2209,185.1857,129.9537,130.3897,126.3914,129.1736,128.8994,130.5114,186.6279,180.2094,180.3781,129.7973
892,183.3248,185.3377,130.3011,131.2134,125.6299,128.9170,129.6732,130.6297,187.1234,180.2306,180.6927,129.8133
893,183.8611,184.7206,129.9532,130.0871,125.5968,128.9652,129.0401,130.6097,186.6747,179.7984,180.0882,129.5466
894,183.7145,184.6298,130.7960,130.0960,125.7724,128.4053,128.3854,129.9617,187.2199,180.8733,180.2647,129.7961
895,182.1766,184.2951,130.2286,130.6083,126.2526,129.0283,128.8803,130.1566,187.1546,180.2152,180.1621,129.3809
896,183.1875,184.2986,130.0053,131.3739,126.2091,129.2121,129.3959,130.6893,187.1724,180.2365,180.8005,129.8449
897,183.2364,184.8274,130.7783,131.3119,126.6553,129.1065,128.6530,130.2123,187.1863,180.3281,180.3703,129.6484
898,182.7259,184.2154,130.3445,131.2423,126.7708,129.2768,129.0533,129.4162,187.5200,181.2725,180.8538,129.4493
899,183.2000,183.4143,130.9533,130.9675,126.9473,129.0387,129.3840,130.6164,188.0542,181.4521,181.3509,129.7647
900,182.2039,183.3786,131.1073,131.8797,126.0772,129.4906,129.2735,130.5464,187.3721,181.2591,180.8459,130.9881
901,180.8382,184.2428,130.4592,131.1853,126.7194,128.1988,128.7657,129.7111,186.6979,181.8835,180.5970,130.4635
902,179.9343,183.8942,130.5147,130.6401,127.2072,128.7527,128.6216,129.9576,186.8401,182.0680,181.2435,130.5476
903,180.2398,184.1053,130.7748,130.7538,126.4209,128.1670,128.7114,130.0780,186.2765,181.1320,181.2848,130.3018
904,180.7621,183.5896,131.0354,130.4849,127.3780,128.3414,129.4118,130.1734,187.0195,180.8061,181.1720,130.5461
905,180.5742,184.8799,131.0852,130.5194,127.4926,128.3488,128.5493,129.7983,187.4173,181.2543,181.1422,130.3239
906,180.8599,184.5634,131.0948,130.8122,128.0239,128.5920,128.8650,129.4452,187.7298,180.9478,181.5735,130.1131
907,181.0744,184.8900,131.2951,131.0755,127.4917,128.4096,128.0876,129.7815,187.5333,181.4560,181.4705,129.8480
908,180.7271,184.4657,131.0845,130.2733,127.0104,128.1881,128.4034,130.0205,186.3774,181.6568,181.7307,129.9307
909,180.6614,184.2480,130.9811,129.3727,127.4311,128.2717,128.0288,130.2047,186.4530,182.0675,181.0279,129.8492
910,179.7042,184.9533,131.1435,129.7876,128.2474,128.0799,128.5749,130.3204,187.2566,182.2108,181.4029,130.1807
911,180.1270,184.4377,131.9606,130.8497,127.8281,128.2122,127.7152,130.2678,187.2353,182.6227,181.1754,130.8155
912,180.7314,184.3552,131.6183,130.0009,127.7393,128.1479,127.7529,130.0389,186.5167,182.1413,181.4665,130.4571
913,180.6474,183.9003,132.1116,130.4253,127.7477,127.9323,127.5899,129.7305,187.0065,182.8867,181.8243,130.5660
914,181.9090,183.6591,132.2836,130.6111,128.3354,127.5838,127.3130,129.1741,187.7773,182.7229,181.5780,130.6025
915,181.6960,184.2201,132.3291,131.4265,128.1691,127.2114,127.8735,128.9589,187.5828,182.4419,181.7676,130.9894
916,181.0771,184.9455,132.5333,131.5020,127.8545,127.5903,127.8264,129.4680,187.0606,182.5275,181.2942,130.8384
917,181.4912,183.9364,131.6903,131.6890,128.2432,128.0250,127.7227,129.9135,187.2108,182.9065,181.2758,130.4551
